user_id;condition;image_id;image_type;tag;rater_1;rater_2;mean_ratings
498;3;9;1;ruhig;3;3;3,0
498;3;10;1;freude;3;3;3,0
498;3;10;1;gemeinsamkeit;3;3;3,0
498;3;10;1;herbstlich;3;3;3,0
498;3;10;1;liebe;3;3;3,0
498;3;10;1;paar;2;2;2,0
498;3;10;1;warm;3;3;3,0
498;3;10;1;zusammen;2;2;2,0
498;3;11;1;entspannt;3;3;3,0
498;3;11;1;gemeinschaftlich;3;2;2,5
498;3;11;1;gemütlich;3;3;3,0
498;3;11;1;häuslich;2;2;2,0
498;3;11;1;ruhig;3;3;3,0
498;3;11;1;zusammenhalt;3;3;3,0
498;3;12;1;einsam;3;3;3,0
498;3;12;1;lieblich;3;3;3,0
498;3;12;1;natürlich;3;3;3,0
498;3;12;1;traurig;3;3;3,0
498;3;12;1;trist;3;3;3,0
498;3;13;1;bunt;2;2;2,0
498;3;13;1;einsam;3;3;3,0
498;3;13;1;freundlich;3;3;3,0
498;3;13;1;harmonisch;3;3;3,0
498;3;13;1;nett;2;2;2,0
498;3;13;1;warm;2;2;2,0
498;3;14;1;aufwühlend;2;2;2,0
498;3;14;1;einsam;3;3;3,0
498;3;14;1;kalt;2;2;2,0
498;3;14;1;ruhig;3;3;3,0
498;3;14;1;traurig;3;3;3,0
498;3;14;1;trist;3;3;3,0
498;3;15;1;einsam;3;3;3,0
498;3;15;1;kalt;2;2;2,0
498;3;15;1;leuchtend;2;2;2,0
498;3;15;1;nass;2;2;2,0
498;3;15;1;romantisch;3;3;3,0
498;3;15;1;rührend;2;3;2,5
498;3;15;1;still;3;3;3,0
498;3;16;1;chinesisch;1;1;1,0
498;3;16;1;kalt;3;3;3,0
498;3;16;1;kühl;3;3;3,0
498;3;16;1;orientalisch;2;2;2,0
498;3;16;1;streng;2;2;2,0
498;3;16;1;trist;3;3;3,0
498;3;17;1;einsam;3;3;3,0
498;3;17;1;entspannt;3;3;3,0
498;3;17;1;romantisch;2;2;2,0
498;3;17;1;ruhig;3;3;3,0
498;3;17;1;schön;3;3;3,0
498;3;17;1;sonnig;2;2;2,0
498;3;17;1;urlaub;2;2;2,0
498;3;18;1;brutal;2;3;2,5
498;3;18;1;einsam;3;3;3,0
498;3;18;1;grausam;2;2;2,0
498;3;18;1;kalt;3;3;3,0
498;3;18;1;öde;3;3;3,0
498;3;18;1;trist;3;3;3,0
498;3;19;2;brutal;2;2;2,0
498;3;19;2;einsam;3;3;3,0
498;3;19;2;ekel;3;2;2,5
498;3;19;2;schmerz;2;3;2,5
498;3;19;2;schnee;2;2;2,0
498;3;19;2;traurig;3;3;3,0
498;3;19;2;trist;3;3;3,0
498;3;20;2;einsam;3;3;3,0
498;3;20;2;kalt;3;3;3,0
498;3;20;2;verbunden;2;2;2,0
498;3;20;2;verworren;3;3;3,0
498;3;39;2;brutal;2;3;2,5
498;3;39;2;dunkel;3;3;3,0
498;3;39;2;dürre;2;2;2,0
498;3;39;2;einsam;3;3;3,0
498;3;39;2;kalt;3;3;3,0
498;3;39;2;starr;2;2;2,0
498;3;39;2;stechend;2;2;2,0
498;3;40;2;brutal;2;2;2,0
498;3;40;2;einsam;3;3;3,0
498;3;40;2;geburt;2;2;2,0
498;3;40;2;laut;2;2;2,0
498;3;40;2;trist;3;3;3,0
498;3;40;2;zerstörung;3;3;3,0
498;3;59;2;beruhigend;3;3;3,0
498;3;59;2;bunt;2;2;2,0
498;3;59;2;erholsam;3;2;2,5
498;3;59;2;freundlich;3;3;3,0
498;3;59;2;gemütlich;3;3;3,0
498;3;59;2;still;3;3;3,0
498;3;59;2;warm;3;3;3,0
498;3;60;2;eisig;3;3;3,0
498;3;60;2;kalt;3;3;3,0
498;3;60;2;lieblos;2;2;2,0
498;3;60;2;traurig;3;3;3,0
498;3;79;2;allein;3;3;3,0
498;3;79;2;dunkel;3;3;3,0
498;3;79;2;einsam;3;3;3,0
498;3;79;2;kalt;3;2;2,5
498;3;79;2;still;2;2;2,0
498;3;79;2;traurig;3;3;3,0
498;3;80;2;beruhigend;3;3;3,0
498;3;80;2;bunt;2;2;2,0
498;3;80;2;einsam;3;3;3,0
498;3;80;2;entspannend;3;3;3,0
498;3;80;2;gelassenheit;3;3;3,0
498;3;80;2;herbstlich;3;3;3,0
498;3;80;2;ruhe;3;3;3,0
498;3;80;2;still;3;3;3,0
498;3;99;2;freude;3;3;3,0
498;3;99;2;lustig;3;2;2,5
498;3;99;2;sonne;2;2;2,0
498;3;99;2;spaß;2;2;2,0
498;3;99;2;spiel;2;2;2,0
498;3;99;2;warm;3;3;3,0
498;3;99;2;zusammen;2;2;2,0
498;3;100;2;bunt;2;2;2,0
498;3;100;2;lustig;3;3;3,0
498;3;100;2;verbunden;3;2;2,5
498;3;100;2;verrückt;3;3;3,0
498;3;100;2;warm;2;2;2,0
498;3;100;2;wirr;3;3;3,0
502;4;1;0;edel;2;2;2,0
502;4;1;0;heiter;3;3;3,0
502;4;2;0;fröhlich;3;3;3,0
502;4;2;0;stimmungsvoll;3;3;3,0
502;4;2;0;zweisam;2;3;2,5
502;4;3;0;bodenständig;2;1;1,5
502;4;3;0;chaotisch;3;3;3,0
502;4;3;0;unruhig;3;3;3,0
502;4;4;1;abend;2;2;2,0
502;4;4;1;entspannung;3;3;3,0
502;4;4;1;sonnenuntergang;2;2;2,0
502;4;4;1;urlaub;2;2;2,0
502;4;5;1;abschied;2;2;2,0
502;4;5;1;herbst;2;2;2,0
502;4;5;1;november;2;2;2,0
502;4;6;1;abwechslungsreich;2;2;2,0
502;4;6;1;anregend;3;2;2,5
502;4;6;1;belebend;3;3;3,0
502;4;6;1;bunt;2;2;2,0
502;4;6;1;erfrischend;3;3;3,0
502;4;7;1;erotik;2;2;2,0
502;4;7;1;trost;3;3;3,0
502;4;7;1;weisheit;2;2;2,0
502;4;8;1;frühling;2;2;2,0
502;4;8;1;melancholisch;3;3;3,0
502;4;9;1;herbst;2;2;2,0
502;4;9;1;nässe;2;2;2,0
502;4;9;1;paar;2;2;2,0
502;4;9;1;romantik;3;3;3,0
502;4;9;1;spaziergang;2;2;2,0
502;4;9;1;zweisamkeit;3;3;3,0
502;4;10;1;herbstspaziergang;2;2;2,0
502;4;10;1;nebel;2;2;2,0
502;4;10;1;zweisamkeit;2;2;2,0
502;4;11;1;düster;3;3;3,0
502;4;11;1;klar;2;2;2,0
502;4;11;1;meer;2;2;2,0
502;4;12;1;entspannung;3;3;3,0
502;4;12;1;fantasie;2;2;2,0
502;4;12;1;geborgenheit;3;3;3,0
502;4;12;1;romantik;3;3;3,0
502;4;13;1;hitze;2;2;2,0
502;4;13;1;sonne;2;2;2,0
502;4;13;1;wanderung;2;2;2,0
502;4;13;1;wüste;2;2;2,0
502;4;14;1;abstrakt;2;2;2,0
502;4;14;1;modern;2;2;2,0
502;4;15;1;beleuchtung;2;2;2,0
502;4;15;1;herbst;2;2;2,0
502;4;15;1;regen;2;2;2,0
502;4;15;1;stadtspaziergang;2;2;2,0
502;4;16;1;abendrot;2;2;2,0
502;4;16;1;sonnenuntergang;2;2;2,0
502;4;16;1;wärme;3;3;3,0
502;4;17;1;abend;2;2;2,0
502;4;17;1;freiheit;3;3;3,0
502;4;17;1;meer;2;2;2,0
502;4;17;1;sommer;2;2;2,0
502;4;18;1;bäume;2;2;2,0
502;4;18;1;herbst;2;2;2,0
502;4;18;1;wärme;3;3;3,0
503;4;1;0;düster;2;2;2,0
503;4;1;0;kalt;2;2;2,0
503;4;1;0;unruhig;2;2;2,0
503;4;1;0;verlassen;2;2;2,0
503;4;2;0;herbst;2;2;2,0
503;4;2;0;romantisch;2;2;2,0
503;4;2;0;warm;2;2;2,0
503;4;2;0;zweisamkeit;2;2;2,0
503;4;3;0;dunkel;2;2;2,0
503;4;3;0;fremd;2;2;2,0
503;4;3;0;trist;2;2;2,0
503;4;4;1;romantisch;2;2;2,0
503;4;4;1;schön;2;2;2,0
503;4;4;1;sonnenuntergang;2;2;2,0
503;4;5;1;bunt;2;2;2,0
503;4;5;1;fröhlich;2;2;2,0
503;4;5;1;frühling;2;2;2,0
503;4;6;1;dreckig;2;2;2,0
503;4;6;1;düster;2;2;2,0
503;4;6;1;kalt;2;2;2,0
503;4;7;1;farbe;2;2;2,0
503;4;7;1;natur;2;2;2,0
503;4;7;1;zweisamkeit;2;2;2,0
503;4;8;1;farblos;2;2;2,0
503;4;8;1;kalt;2;2;2,0
503;4;8;1;mysteriös;2;2;2,0
503;4;8;1;schön;2;2;2,0
503;4;9;1;bunt;2;2;2,0
503;4;9;1;herbst;2;2;2,0
503;4;9;1;romantisch;2;2;2,0
503;4;9;1;warm;2;2;2,0
503;4;10;1;herbst;2;2;2,0
503;4;10;1;romantisch;2;2;2,0
503;4;10;1;wärme;2;2;2,0
503;4;10;1;zweisamkeit;2;2;2,0
503;4;11;1;ferne;2;2;2,0
503;4;11;1;kalt;2;2;2,0
503;4;11;1;stadt;2;2;2,0
503;4;12;1;asiatisch;2;2;2,0
503;4;12;1;bunt;2;2;2,0
503;4;13;1;warm;2;2;2,0
503;4;13;1;wüste;2;2;2,0
503;4;14;1;farblos;2;2;2,0
503;4;14;1;kalt;2;2;2,0
503;4;14;1;unruhig;2;2;2,0
503;4;15;1;bunt;2;2;2,0
503;4;15;1;kalt;2;2;2,0
503;4;15;1;ungemütlich;2;2;2,0
503;4;16;1;abstrakt;2;2;2,0
503;4;16;1;natur;2;2;2,0
503;4;16;1;warm;2;2;2,0
503;4;17;1;romantisch;2;2;2,0
503;4;17;1;sonnenuntergang;2;2;2,0
503;4;17;1;warm;2;2;2,0
503;4;18;1;seltsam;2;2;2,0
518;5;1;0;bunt;2;2;2,0
518;5;1;0;divers;1;2;1,5
518;5;1;0;ungeordnet;2;2;2,0
518;5;1;0;unruhig;3;3;3,0
518;5;1;0;verschieden;2;2;2,0
518;5;2;0;gesellig;3;3;3,0
518;5;2;0;liebe;3;3;3,0
518;5;2;0;natur;2;2;2,0
518;5;2;0;outdoor;1;1;1,0
518;5;2;0;paris;2;2;2,0
518;5;2;0;regen;2;2;2,0
518;5;2;0;unternehmerisch;2;1;1,5
518;5;3;0;englisch;1;1;1,0
518;5;3;0;kunst;2;2;2,0
518;5;3;0;poesi;1;1;1,0
518;5;3;0;strand;2;2;2,0
518;5;4;1;entspannend;3;3;3,0
518;5;4;1;entspannung;3;3;3,0
518;5;4;1;erholsam;3;3;3,0
518;5;4;1;erholung;3;3;3,0
518;5;4;1;geselligkit;3;3;3,0
518;5;4;1;schiff;2;2;2,0
518;5;4;1;segelboot;2;2;2,0
518;5;4;1;segeln;2;2;2,0
518;5;4;1;sommer;2;2;2,0
518;5;4;1;urlaub;2;2;2,0
518;5;4;1;wärme;3;3;3,0
518;5;4;1;wonne;2;3;2,5
518;5;5;1;herbst;2;2;2,0
518;5;5;1;kahl;2;2;2,0
518;5;5;1;mix;2;1;1,5
518;5;6;1;fokus;1;1;1,0
518;5;6;1;fokussierung;1;1;1,0
518;5;6;1;formen;2;2;2,0
518;5;6;1;kreise;2;2;2,0
518;5;6;1;kultur;2;2;2,0
518;5;6;1;kunst;1;1;1,0
518;5;6;1;ovale;2;2;2,0
518;5;6;1;ruhe;3;3;3,0
518;5;7;1;gemeinsamkeit;3;3;3,0
518;5;7;1;herbst;2;2;2,0
518;5;7;1;paar;2;2;2,0
518;5;8;1;düster;3;3;3,0
518;5;8;1;kalt;2;2;2,0
518;5;8;1;regen;2;2;2,0
518;5;8;1;trist;3;3;3,0
518;5;8;1;ungeordnet;2;2;2,0
518;5;8;1;unsynchron;1;1;1,0
518;5;9;1;allee;2;2;2,0
518;5;9;1;gemeinsam;3;3;3,0
518;5;9;1;liebe;2;2;2,0
518;5;9;1;liebevoll;3;3;3,0
518;5;9;1;paris;2;2;2,0
518;5;9;1;zweisamkeit;3;3;3,0
518;5;10;1;gelb;2;2;2,0
518;5;10;1;herbst;2;2;2,0
518;5;10;1;rot;2;2;2,0
518;5;10;1;wald;2;2;2,0
518;5;11;1;anonymität;2;2;2,0
518;5;11;1;dorf;2;2;2,0
518;5;11;1;häuser;2;2;2,0
518;5;11;1;kälte;3;3;3,0
518;5;11;1;kühl;3;3;3,0
518;5;11;1;rot;2;1;1,5
518;5;11;1;stadt;2;2;2,0
518;5;12;1;bunt;2;2;2,0
518;5;12;1;fremd;2;2;2,0
518;5;12;1;geisha;2;2;2,0
518;5;12;1;interessant;3;3;3,0
518;5;12;1;japanisch;2;2;2,0
518;5;12;1;kultur;2;2;2,0
518;5;12;1;kulturell;2;2;2,0
518;5;12;1;neu;1;1;1,0
518;5;12;1;neuartig;1;1;1,0
518;5;13;1;fata;1;1;1,0
518;5;13;1;mensch;2;2;2,0
518;5;13;1;morgana;1;1;1,0
518;5;13;1;rot;2;2;2,0
518;5;13;1;unklar;2;2;2,0
518;5;13;1;vernebelt;1;2;1,5
518;5;13;1;wärme;2;3;2,5
518;5;13;1;wüste;2;2;2,0
518;5;14;1;formen;1;1;1,0
518;5;14;1;kahl;2;3;2,5
518;5;14;1;kühl;3;3;3,0
518;5;14;1;kunst;2;2;2,0
518;5;14;1;motivlos;2;1;1,5
518;5;14;1;trist;3;3;3,0
518;5;14;1;ungeordnet;2;2;2,0
518;5;15;1;allee;2;2;2,0
518;5;15;1;kultur;2;1;1,5
518;5;15;1;landschaft;2;2;2,0
518;5;15;1;licht;2;2;2,0
518;5;15;1;nachdenklich;3;3;3,0
518;5;15;1;paris;2;2;2,0
518;5;15;1;regen;2;2;2,0
518;5;15;1;warmes;2;2;2,0
518;5;16;1;gelb;2;2;2,0
518;5;16;1;leer;2;2;2,0
518;5;16;1;mix;2;1;1,5
518;5;16;1;rot;2;2;2,0
518;5;16;1;schwarz;2;2;2,0
518;5;16;1;weiß;2;1;1,5
518;5;17;1;dicht;1;1;1,0
518;5;17;1;kühle;2;2;2,0
518;5;17;1;romantisch;3;3;3,0
518;5;17;1;sonne;2;2;2,0
518;5;17;1;sonnenuntergang;2;2;2,0
518;5;17;1;wärme;3;3;3,0
518;5;17;1;wolken;2;2;2,0
518;5;18;1;braun;2;2;2,0
518;5;18;1;gelb;2;2;2,0
518;5;18;1;grün;1;1;1,0
518;5;18;1;matsch;2;2;2,0
518;5;18;1;schlamm;2;2;2,0
518;5;18;1;trostlos;2;3;2,5
518;5;18;1;wärmelos;1;1;1,0
520;5;1;0;einsam;3;3;3,0
520;5;1;0;interessant;2;3;2,5
520;5;1;0;traurig;3;3;3,0
520;5;2;0;aktivierend;1;1;1,0
520;5;2;0;ansprechend;3;3;3,0
520;5;2;0;regnerisch;3;3;3,0
520;5;3;0;industriell;2;2;2,0
520;5;3;0;kalt;3;2;2,5
520;5;3;0;steril;2;2;2,0
520;5;4;1;abendlich;3;3;3,0
520;5;4;1;einladend;3;3;3,0
520;5;4;1;erholsam;3;3;3,0
520;5;4;1;für-sich-sein;2;2;2,0
520;5;4;1;kühl-aber-nicht-kalt;1;1;1,0
520;5;4;1;ruhig;3;3;3,0
520;5;4;1;sanft;2;3;2,5
520;5;5;1;abgeschieden;3;2;2,5
520;5;5;1;abwärts;1;1;1,0
520;5;5;1;herbstlich;3;3;3,0
520;5;6;1;abgrenzend;1;1;1,0
520;5;6;1;ausgrenzend;1;1;1,0
520;5;6;1;einengend;3;3;3,0
520;5;7;1;einfallslos;1;2;1,5
520;5;8;1;abweisend;3;3;3,0
520;5;8;1;einsam;3;3;3,0
520;5;8;1;regnerisch;3;3;3,0
520;5;8;1;traurig;3;3;3,0
520;5;9;1;träumerisch;3;3;3,0
520;5;9;1;verträumt;3;3;3,0
520;5;9;1;zufrieden;3;3;3,0
520;5;10;1;aktivierend;1;1;1,0
520;5;10;1;feucht;2;2;2,0
520;5;10;1;herbstlich;3;3;3,0
520;5;10;1;kühl;2;2;2,0
520;5;10;1;verlassen;3;3;3,0
520;5;10;1;windig;2;2;2,0
520;5;11;1;abgeschieden;2;3;2,5
520;5;11;1;abgetrennt;2;2;2,0
520;5;11;1;für-sich-stehend;2;2;2,0
520;5;12;1;bunt;2;2;2,0
520;5;12;1;eher-traurig;3;3;3,0
520;5;12;1;interessant;3;3;3,0
520;5;13;1;einsam;3;3;3,0
520;5;13;1;entspannend;3;3;3,0
520;5;13;1;erholsam;3;3;3,0
520;5;13;1;nachdenklich;3;3;3,0
520;5;13;1;ruhig;3;3;3,0
520;5;13;1;träumerisch;3;3;3,0
520;5;13;1;verlassen;3;3;3,0
520;5;13;1;weit;1;1;1,0
520;5;14;1;langweilend;2;3;2,5
520;5;14;1;leer;2;2;2,0
520;5;14;1;öd;2;2;2,0
520;5;14;1;unbelebt;3;3;3,0
520;5;14;1;verlassen;3;3;3,0
520;5;15;1;französisch;2;2;2,0
520;5;15;1;frisch;3;2;2,5
520;5;15;1;kühl;2;2;2,0
520;5;15;1;leer-aber-nicht-einsam;2;2;2,0
520;5;15;1;nächtlich;2;3;2,5
520;5;15;1;regnerisch;3;3;3,0
520;5;15;1;warm-kalt;2;2;2,0
520;5;16;1;allein;2;2;2,0
520;5;16;1;aschfahl;1;1;1,0
520;5;16;1;einsam;3;3;3,0
520;5;16;1;glühend;2;2;2,0
520;5;17;1;abgeschieden;2;2;2,0
520;5;17;1;abschaltend;2;1;1,5
520;5;17;1;farbenfroh;2;2;2,0
520;5;17;1;für-sich-sein;2;2;2,0
520;5;17;1;relaxend;3;3;3,0
520;5;17;1;ruhig;3;3;3,0
520;5;18;1;abweisend;2;3;2,5
520;5;18;1;farblos;2;2;2,0
520;5;18;1;gelangweilt;2;3;2,5
520;5;18;1;runterziehend;3;3;3,0
520;5;18;1;trist;3;3;3,0
520;5;18;1;verstörend;3;3;3,0
520;5;19;2;schwammig;2;2;2,0
520;5;19;2;verwirrt;3;3;3,0
520;5;39;2;aschfahl;1;1;1,0
520;5;39;2;glühend;2;2;2,0
520;5;39;2;unbelebt;3;3;3,0
520;5;39;2;verbrannt;2;2;2,0
520;5;59;2;aktivierend;2;1;1,5
520;5;59;2;kurios;2;2;2,0
520;5;59;2;verwirrend;3;3;3,0
520;5;79;2;abstoßend;2;3;2,5
520;5;79;2;abweisend;2;3;2,5
520;5;79;2;verbrannt;2;2;2,0
520;5;99;2;ansprechend;2;2;2,0
520;5;99;2;dynamisch;3;3;3,0
520;5;99;2;eckig;2;2;2,0
544;5;1;0;sonnig;2;2;2,0
544;5;1;0;warm;3;3;3,0
544;5;2;0;bunt;2;2;2,0
544;5;2;0;optimistisch;3;3;3,0
544;5;2;0;positiv;3;3;3,0
544;5;3;0;grausam;3;3;3,0
544;5;4;1;angenehm;3;3;3,0
544;5;4;1;ruhig;3;3;3,0
544;5;5;1;einsam;3;3;3,0
544;5;5;1;traurig;3;3;3,0
544;5;5;1;verlassen;3;3;3,0
544;5;6;1;bunt;2;2;2,0
544;5;6;1;durcheinander;3;3;3,0
544;5;7;1;romantisch;3;3;3,0
544;5;7;1;verträumt;3;3;3,0
544;5;8;1;andaechtig;3;3;3,0
544;5;8;1;künstlerisch;2;2;2,0
544;5;9;1;liebevoll;3;3;3,0
544;5;10;1;dunkel;3;3;3,0
544;5;10;1;trist;3;3;3,0
544;5;11;1;chaotisch;3;3;3,0
544;5;12;1;melancholisch;3;3;3,0
544;5;12;1;schön;2;2;2,0
544;5;12;1;traurig;3;3;3,0
544;5;12;1;verdorben;1;1;1,0
544;5;13;1;ausgelöscht;2;2;2,0
544;5;14;1;durcheinander;2;3;2,5
544;5;14;1;trist;3;3;3,0
544;5;15;1;traurig;3;3;3,0
544;5;15;1;trist;3;3;3,0
544;5;16;1;gefährlich;3;2;2,5
544;5;17;1;entspannt;3;3;3,0
544;5;17;1;glücklich;3;3;3,0
544;5;17;1;warm;2;2;2,0
544;5;18;1;durcheinander;3;3;3,0
544;5;18;1;matschig;2;2;2,0
544;5;18;1;schmutzig;2;2;2,0
544;5;18;1;trist;3;3;3,0
546;5;1;0;angenehm;3;3;3,0
546;5;1;0;ausgewohgen;3;3;3,0
546;5;1;0;engel;2;1;1,5
546;5;1;0;hell;2;3;2,5
546;5;1;0;warm;3;3;3,0
546;5;2;0;ambiente;1;1;1,0
546;5;2;0;angenehm;2;2;2,0
546;5;2;0;paris;2;2;2,0
546;5;2;0;regen;2;2;2,0
546;5;2;0;schön;2;2;2,0
546;5;2;0;stimmung;1;1;1,0
546;5;2;0;vertraut;2;3;2,5
546;5;2;0;warm;2;2;2,0
546;5;3;0;dkkk;1;1;1,0
546;5;4;1;beschaulich;2;3;2,5
546;5;4;1;etwastraurig;3;2;2,5
546;5;4;1;frische;2;2;2,0
546;5;4;1;kühle;2;2;2,0
546;5;4;1;ruhe;3;3;3,0
546;5;4;1;sicherheit;3;3;3,0
546;5;4;1;stimmungsvoll;3;3;3,0
546;5;5;1;unruhig;3;3;3,0
546;5;5;1;wald;2;2;2,0
546;5;5;1;wenigemotionall;2;2;2,0
546;5;6;1;bakterien;2;2;2,0
546;5;6;1;biologisch;2;2;2,0
546;5;6;1;ecklig;2;2;2,0
546;5;6;1;grün;2;2;2,0
546;5;6;1;krank;3;2;2,5
546;5;6;1;lebend;3;2;2,5
546;5;6;1;mechanisch;2;2;2,0
546;5;6;1;nichthübsch;2;2;2,0
546;5;6;1;pilz;2;2;2,0
546;5;6;1;rot;2;2;2,0
546;5;6;1;struckturell;2;2;2,0
546;5;6;1;unangenehm;3;3;3,0
546;5;6;1;uneben;2;2;2,0
546;5;6;1;unhygenisch;2;2;2,0
546;5;6;1;unwirklich;3;3;3,0
546;5;6;1;viren;2;2;2,0
546;5;7;1;adamundeva;1;1;1,0
546;5;7;1;gemensam;2;3;2,5
546;5;7;1;grün;2;2;2,0
546;5;7;1;leere;3;2;2,5
546;5;7;1;paradies;2;2;2,0
546;5;7;1;schlaf;2;2;2,0
546;5;7;1;tod;2;2;2,0
546;5;7;1;trauer;3;3;3,0
546;5;7;1;wenig;1;1;1,0
546;5;7;1;zweimenschen;2;2;2,0
546;5;8;1;ausland;1;1;1,0
546;5;8;1;bewölkt;1;2;1,5
546;5;8;1;blumen;2;1;1,5
546;5;8;1;drückend;3;3;3,0
546;5;8;1;eherfröhlich;3;2;2,5
546;5;8;1;exotischesland;1;2;1,5
546;5;8;1;japan;1;1;1,0
546;5;8;1;minimalistisch;2;1;1,5
546;5;8;1;ruhe;3;3;3,0
546;5;8;1;stimmig;3;2;2,5
546;5;9;1;anschmiegsam;3;2;2,5
546;5;9;1;etwaswärme;2;2;2,0
546;5;9;1;gemühtlich;3;3;3,0
546;5;9;1;kälte;2;2;2,0
546;5;9;1;liebe;2;2;2,0
546;5;9;1;narürlich;2;2;2,0
546;5;9;1;nichtalleine;2;2;2,0
546;5;9;1;zusammen;2;2;2,0
546;5;10;1;bunteblätter;2;2;2,0
546;5;10;1;grau;2;1;1,5
546;5;10;1;herbst;2;2;2,0
546;5;10;1;kalterwind;2;2;2,0
546;5;10;1;kieselsteine;2;1;1,5
546;5;10;1;kühle;3;2;2,5
546;5;10;1;nähe;2;2;2,0
546;5;10;1;nasseslaub;2;2;2,0
546;5;10;1;regen;2;2;2,0
546;5;10;1;ruhe;3;3;3,0
546;5;10;1;traurigkeit;3;3;3,0
546;5;10;1;wald;2;2;2,0
546;5;10;1;zusammen;2;2;2,0
546;5;11;1;bedrückend;3;3;3,0
546;5;11;1;grau;2;1;1,5
546;5;11;1;häuser;2;2;2,0
546;5;11;1;keinedetails;1;1;1,0
546;5;11;1;kinderbild;1;1;1,0
546;5;11;1;klenstadt;2;2;2,0
546;5;11;1;nichtangenehm;2;3;2,5
546;5;11;1;überföutung;1;1;1,0
546;5;11;1;unruhig;3;3;3,0
546;5;11;1;wasser;2;2;2,0
546;5;11;1;wellen;2;2;2,0
546;5;11;1;wenig;1;1;1,0
546;5;12;1;abends;1;2;1,5
546;5;12;1;alleine;3;3;3,0
546;5;12;1;etwastraurig;3;3;3,0
546;5;12;1;farbenfroh;2;2;2,0
546;5;12;1;geisha;2;2;2,0
546;5;12;1;großstadt;2;2;2,0
546;5;12;1;haare;2;2;2,0
546;5;12;1;japan;2;2;2,0
546;5;12;1;kimono;2;2;2,0
546;5;12;1;neonlicht;1;2;1,5
546;5;12;1;schmutzig;1;1;1,0
546;5;12;1;stadt;2;2;2,0
546;5;12;1;straße;2;2;2,0
546;5;12;1;verloren;2;3;2,5
546;5;13;1;alleine;3;3;3,0
546;5;13;1;beduine;2;2;2,0
546;5;13;1;dieweite;2;1;1,5
546;5;13;1;einmensch;2;2;2,0
546;5;13;1;fatamorgana;2;2;2,0
546;5;13;1;hitze;2;2;2,0
546;5;13;1;oase;2;2;2,0
546;5;13;1;ohneschutz;2;2;2,0
546;5;13;1;resie;1;1;1,0
546;5;13;1;ruhe;3;3;3,0
546;5;13;1;sahara;2;2;2,0
546;5;13;1;sandkorn;2;2;2,0
546;5;13;1;verlassen;3;3;3,0
546;5;13;1;wüste;2;2;2,0
546;5;14;1;ausgerüumt;1;1;1,0
546;5;14;1;klar;2;2;2,0
546;5;14;1;klinisch;2;2;2,0
546;5;14;1;leere;2;2;2,0
546;5;14;1;nichts;2;2;2,0
546;5;14;1;steril;2;2;2,0
546;5;14;1;ungemühtlich;3;3;3,0
546;5;14;1;weiß;2;2;2,0
546;5;15;1;abend;2;2;2,0
546;5;15;1;dunkelheitmitlich;1;1;1,0
546;5;15;1;fremd;2;2;2,0
546;5;15;1;gemühtlich;3;3;3,0
546;5;15;1;geruchvonnassenstrassen;2;2;2,0
546;5;15;1;kälte;3;3;3,0
546;5;15;1;regen;2;2;2,0
546;5;15;1;schwer;2;2;2,0
546;5;15;1;ungemüthlich;3;3;3,0
546;5;16;1;abendstimmung;3;3;3,0
546;5;16;1;minimalistisch;2;1;1,5
546;5;16;1;schön;3;3;3,0
546;5;16;1;unspektakulär;2;2;2,0
546;5;17;1;abend;2;2;2,0
546;5;17;1;angenehm;3;3;3,0
546;5;17;1;ausgeglichenheit;3;3;3,0
546;5;17;1;etwas;1;1;1,0
546;5;17;1;gemüthlichkeit;3;2;2,5
546;5;17;1;innereruhe;2;2;2,0
546;5;17;1;kälte;3;2;2,5
546;5;17;1;nähe;2;2;2,0
546;5;17;1;nichtalleine;2;2;2,0
546;5;17;1;ruhe;3;3;3,0
546;5;17;1;salzwasser;2;2;2,0
546;5;17;1;salzwassermeer;2;2;2,0
546;5;17;1;segelboot;2;2;2,0
546;5;17;1;sichererhafen;2;2;2,0
546;5;17;1;sonnenuntergang;2;2;2,0
546;5;17;1;wellenrauschen;2;2;2,0
546;5;17;1;zufriednheit;3;3;3,0
546;5;18;1;aööeine;1;1;1,0
546;5;18;1;bäume;2;2;2,0
546;5;18;1;herbst;2;2;2,0
546;5;18;1;kreis;2;1;1,5
546;5;18;1;kupfer;1;1;1,0
546;5;18;1;natürlich;3;3;3,0
546;5;18;1;öde;2;2;2,0
546;5;18;1;ruhe;3;3;3,0
546;5;18;1;traurig;3;3;3,0
546;5;18;1;unverfälscht;1;1;1,0
546;5;18;1;verschwommen;2;2;2,0
581;5;1;0;ausweg;1;1;1,0
581;5;1;0;düster;3;3;3,0
581;5;1;0;lichtblick;2;2;2,0
581;5;1;0;positiv;3;3;3,0
581;5;1;0;vergangenheit;1;1;1,0
581;5;1;0;vorangehts;1;1;1,0
581;5;2;0;einigkeit;3;2;2,5
581;5;2;0;vertrauen;2;3;2,5
581;5;2;0;zusammenhalt;3;3;3,0
581;5;3;0;gegendenstrom;1;1;1,0
581;5;3;0;rockig;2;2;2,0
581;5;3;0;vertrauen;2;2;2,0
581;5;3;0;widerstand;2;2;2,0
581;5;4;1;erforschenwollen;2;2;2,0
581;5;4;1;erkunden;2;2;2,0
581;5;4;1;großartig;2;2;2,0
581;5;4;1;wärme;3;3;3,0
