uid;iid;tag;rating1;rating2
5471;16;entspannung;3;3
5471;16;relax;3;1
5511;1;ruhig;3;3
5511;1;besinnlich;3;3
5511;1;gemeinschaftlich;3;3
5511;2;schön;3;3
5511;2;liebevoll;3;3
5511;2;ruhig;3;3
5511;2;gelassen;3;3
5511;2;offen;3;3
5511;4;ruhig;3;3
5511;4;malerisch;2;3
5511;5;erholsam;3;3
5511;5;gelassen;3;3
5511;5;entspannend;3;3
5511;6;rund;2;2
5511;6;bunt;2;2
5511;6;ausfüllend;3;3
5511;6;blumig;2;2
5511;7;ruhig;3;3
5511;7;entspannt;3;3
5511;7;gelassen;3;3
5511;7;organisiert;2;2
5511;8;weihnachtlich;2;2
5511;8;kalt;3;3
5511;8;verschneit;2;2
5511;8;vorfreude;3;3
5511;8;herzlich;3;3
5511;9;zusammen;2;2
5511;9;entspannt;3;3
5511;9;vereint;2;2
5511;9;aufbruch;2;3
5511;10;herbstlich;3;3
5511;10;umschlossen;3;3
5511;10;bewegt;3;3
5511;10;zusammen;2;2
5511;11;gemeinschaftlich;3;2
5511;11;bewegt;3;2
5511;11;ungewiss;3;2
5511;12;asiatisch;2;2
5511;12;manga;1;2
5511;12;natur;2;2
5511;12;fauna;2;2
5511;12;bunt;3;2
5511;12;offen;2;2
5511;13;verlassen;3;3
5511;13;einsam;3;3
5511;13;ruhig;3;3
5511;13;sonnig;2;2
5511;13;warm;3;3
5511;13;ungewiss;3;3
5511;13;leer;2;2
5511;13;hell;3;2
5511;14;kalt;3;3
5511;14;leer;2;2
5511;14;steril;2;2
5511;14;angst;3;3
5511;15;verlassen;3;3
5511;15;dunkel;3;3
5511;15;bewegt;3;3
5511;16;belebt;3;3
5511;16;natürlich;2;2
5511;16;wild;3;3
5511;16;karg;2;3
5511;16;reduziert;2;2
5511;17;schön;3;3
5511;17;ruhig;3;3
5511;17;besinnlich;3;3
5511;17;romantisch;3;3
5511;17;weit;2;2
5511;17;verträumt;3;3
5511;18;erdig;2;2
5511;18;verwurzelt;2;2
5511;18;reflektiert;3;3
5511;18;bodenständig;3;3
5681;1;Düster;3;3
5681;1;Konstrast;2;2
5681;2;Regen;2;2
5681;2;Traurig;3;3
5691;1;düster;3;3
5691;1;einsam;3;3
5691;2;friedlich;3;3
5691;2;glücklich;3;3
5691;2;verliebt;3;3
5691;2;träumerisch;3;3
5691;4;beruhigend;3;3
5691;5;trist;3;3
5691;5;einsam;3;3
5691;6;fröhlich;3;3
5691;6;verspielt;3;3
5691;7;seltsam;3;3
5691;8;regen;2;2
5691;8;traurig;3;3
5691;8;verfall;2;3
5691;8;mystisch;3;3
5691;9;verliebt;3;3
5691;9;geborgen;3;3
5691;10;verliebt;3;3
5691;10;trist;3;3
5691;10;ruhig;3;3
5691;11;verspielt;3;3
5691;12;verträumt;3;3
5691;13;einsam;3;3
5691;13;verloren;3;3
5691;14;unruhig;3;3
5691;15;einsam;3;3
5691;15;alleine;3;3
5691;16;traurig;3;3
5691;17;malerisch;3;2
5691;17;beruhigend;3;3
5691;17;friedlich;3;3
5691;18;düster;3;3
5691;18;verdorben;3;3
5701;1;komisch;3;3
5701;1;verwirrend;3;3
5701;1;gehäuft;2;2
5701;2;entspannt;3;3
5701;2;romantisch;3;3
5701;2;wohlfühlend;3;3
5701;4;schön;3;3
5701;4;aufgeregt;3;3
5701;4;angenehm;3;3
5701;5;gruselig;3;3
5701;5;interessant;3;3
5701;5;mystisch;3;3
5701;6;verwirrend;3;3
5701;6;ekel;3;3
5701;6;unangenehm;3;3
5701;7;komisch;3;2
5701;7;verwirrend;3;3
5701;7;unangenehm;3;3
5701;8;traurig;3;3
5701;8;verkommen;2;2
5701;8;träumend;3;3
5701;9;schön;3;3
5701;9;fröhlich;3;3
5701;9;entspannt;3;3
5701;10;schön;3;3
5701;10;entspannt;3;3
5701;10;frei;3;3
5701;11;ruhig;3;3
5701;11;entspannt;3;3
5701;11;einsam;3;3
5701;12;neutral;2;2
5701;12;interessenlos;3;3
5701;12;traurig;3;3
5701;13;minimalistisch;2;2
5701;13;schön;2;2
5701;13;langweilig;3;3
5701;14;traurig;3;3
5701;14;unvollkommen;2;2
5701;14;einsam;3;3
5701;15;wunderschön;2;2
5701;15;entspannt;3;3
5701;15;romantisch;3;3
5701;16;interessant;2;3
5701;16;schön;2;2
5701;16;mystisch;3;3
5701;17;enstpannt;3;3
5701;17;schön;3;3
5701;17;angenehm;3;3
5701;18;verwirrend;3;3
5701;18;interessant;3;3
5701;18;hingezogen;2;3
5711;1;naturalistisch;2;2
5711;1;grün;1;1
5711;1;ruhig;3;3
5711;1;schlicht;2;2
5711;2;glücklich;3;3
5711;2;beruhigend;3;3
5711;2;schön;3;3
5711;2;enetspannt;3;3
5711;2;verträumt;3;3
5711;2;angenehm;2;2
5711;2;entspannt;3;3
5711;2;liebevoll;3;3
5711;2;warm;3;3
5711;4;romantisch;3;3
5711;4;schön;3;3
5711;4;elegant;3;2
5711;4;freundlich;3;3
5711;4;warm;3;3
5711;4;ruhig;3;3
5711;4;nett;2;2
5711;5;einsam;3;3
5711;5;frei;3;3
5711;5;düster;3;3
5711;5;friedlich;3;3
5711;5;unfrei;3;3
5711;6;aufregend;3;3
5711;6;aufällig;2;2
5711;6;friedlich;3;3
5711;6;angegriffen;2;3
5711;7;ruhig;3;3
5711;7;entspannt;3;3
5711;7;friedlich;3;3
5711;7;alleine;3;3
5711;7;einsam;3;3
5711;7;schön;2;2
5711;7;eintönig;2;3
5711;8;trist;3;3
5711;8;versteckt;2;2
5711;8;verborgen;2;3
5711;8;geheimnisvoll;3;3
5711;9;warmherzig;3;3
5711;9;behutsam;2;2
5711;9;schön;3;3
5711;9;freundlich;3;3
5711;9;angenehm;3;3
5711;9;beisammen;3;2
5711;9;befreiend;3;3
5711;9;zufrieden;3;3
5711;9;elegant;3;2
5711;9;freudestrahlend;3;3
5711;10;beisammen;3;2
5711;10;schön;3;3
5711;10;alleine;3;3
5711;10;entspannt;3;3
5711;10;warmherzig;3;3
5711;10;liebevoll;3;3
5711;11;einsam;3;3
5711;11;ruhig;3;3
5711;11;entspannt;3;3
5711;11;kalt;3;3
5711;11;interessant;3;3
5711;11;behutsam;2;2
5711;12;einsam;3;3
5711;12;ausgeglichen;3;3
5711;12;trist;3;3
5711;12;lebhaft;3;3
5711;12;verzwickt;3;3
5711;13;aufregend;3;3
5711;13;warm;3;3
5711;14;trist;3;3
5711;14;alleine;3;3
5711;14;einsam;3;3
5711;14;leblos;2;3
5711;14;kalt;3;3
5711;14;frei;3;3
5711;15;warm;3;3
5711;15;einsam;3;3
5711;15;entspannend;3;3
5711;15;schön;3;3
5711;15;freundlich;3;3
5711;15;lebensfroh;3;3
5711;16;warm;3;3
5711;16;einzelnd;3;2
5711;16;interessant;2;3
5711;16;einsam;3;3
5711;17;behutsam;3;3
5711;17;schön;3;3
5711;17;friedlich;3;3
5711;17;angenehm;3;3
5711;17;gedankenfrei;3;3
5711;17;gedankenlos;3;3
5711;17;sorgenfrei;3;3
5711;17;lebensfroh;3;3
5711;17;ruhig;3;3
5711;18;unruhig;3;3
5711;18;verwirrend;3;3
5711;18;zerstreut;3;3
5711;18;düster;3;3
5721;1;fröhlich;3;3
5721;1;gelb;2;2
5721;1;kantig;2;2
5721;2;lebendig;3;3
5721;2;ölfarbig;2;2
5721;2;schön;3;3
5721;4;Sonnenuntergang;2;2
5721;4;Urlaub;2;2
5721;4;Abend;2;2
5721;4;Boot;2;2
5721;4;magnifique;2;1
5721;4;schön;3;3
5721;4;Liebe;3;3
5721;4;wohlfühlen;3;3
5721;5;grün;2;2
5721;5;nebelig;3;3
5721;5;nachts;2;2
5721;5;Wald;2;2
5721;6;kreisig;2;2
5721;6;biologisch;2;2
5721;6;mehrfarbig;2;2
5721;6;begabt;3;1
5721;7;grün;2;2
5721;8;triste;3;3
5721;8;traurig;3;3
5721;8;depressiv;3;3
5721;9;Herbst;2;2
5721;9;Abendspaziergang;2;2
5721;9;Regen;2;2
5721;9;Liebe;3;3
5721;9;Beziehung;2;2
5721;10;Herbst;2;2
5721;10;orange;2;2
5721;10;Liebe;3;3
5721;10;schön;3;3
5721;10;Dunkelheit;2;3
5721;10;Blätter;2;2
5721;10;unendlich;2;2
5721;11;hübsch;2;2
5721;11;schön;2;2
5721;11;rot;2;2
5721;11;bläulich;2;2
5721;13;Wüste;2;2
5721;13;warm;3;3
5721;13;heiß;3;3
5721;13;orange;2;2
5721;13;Farbton;2;1
5721;14;weiss;2;2
5721;14;unerkennbar;2;2
5721;14;eckig;2;2
5721;15;Nacht;2;2
5721;15;Laterne;2;2
5721;15;Licht;2;2
5721;16;Pflanzen;2;2
5721;16;Sonne;2;2
5721;16;Orange;1;1
5721;16;Schön;2;2
5721;17;Sonnenuntergang;2;2
5721;17;wunderschön;1;2
5721;17;fröhlich;3;3
5721;17;wunderbar;2;3
5721;17;Liebe;3;3
5721;17;Abend;2;2
5721;18;Herbst;2;2
5721;18;Spiegelung;2;2
5721;18;Baum;2;2
5721;18;triste;2;3
5731;1;Verwirrung;3;3
5731;1;allein;2;2
5731;2;schön;3;3
5731;2;verträumt;3;3
5731;2;glückselig;3;3
5731;4;wunderschön;1;3
5731;4;glücklich;3;3
5731;4;wärme;3;3
5731;5;farbenfroh;2;2
5731;5;erfrischend;3;3
5731;6;lebensfroh;3;3
5731;6;vertraut;3;3
5731;6;verwirrt;3;3
5731;7;leer;2;3
5731;7;einsam;3;3
5731;7;konstant;2;2
5731;8;komisch;3;3
5731;8;sureal;2;3
5731;9;Unendlichkeit;2;2
5731;9;Liebe;3;3
5731;9;vertrautheit;3;3
5731;10;bedrückt;3;3
5731;10;furchteinflößend;3;3
5731;10;real;3;2
5731;11;konstanz;2;2
5731;11;ideenlos;2;3
5731;11;unendlich;2;2
5731;12;undefinierbar;2;2
5731;12;Schönheit;2;2
5731;13;Unendlichkeit;2;2
5731;13;Hitze;2;2
5731;13;leblos;3;3
5731;14;verwirrt;3;3
5731;14;überfordernd;3;3
5731;14;langweilich;3;3
5731;15;unbehagen;3;3
5731;15;einsam;3;3
5731;15;gruselig;3;3
5731;16;wärme;3;3
5731;16;Leben;2;2
5731;17;glücklich;3;3
5731;17;schön;3;3
5731;17;allein;3;3
5731;18;vertraut;3;3
5731;18;langweilig;3;3
5731;18;leblos;2;3
5741;1;bunt;2;2
5741;1;gelb;2;2
5741;1;hässlich;2;2
5741;1;kreativ;1;1
5741;1;abstrakt;1;1
5741;2;schön;3;3
5741;2;hell;3;3
5741;2;entspannt;3;3
5741;2;ruhig;3;3
5741;2;interessant;3;3
5741;4;abends;2;2
5741;4;schön;3;3
5741;4;einzigartig;2;2
5741;4;ruhig;3;3
5741;4;entspannend;3;3
5741;5;interessant;3;3
5741;5;natürlich;2;2
5741;5;frei;3;3
5741;6;bunt;2;2
5741;6;farbenfroh;2;2
5741;6;merkwürdig;2;3
5741;6;abstrakt;1;1
5741;6;rätselhaft;2;3
5741;7;verwirrend;3;3
5741;7;merkwürdig;2;2
5741;7;grün;2;2
5741;8;ahnungslos;3;3
5741;8;gedankenlos;3;3
5741;9;zusammen;2;2
5741;9;verliebt;3;3
5741;9;ruhig;3;3
5741;9;voll;1;2
5741;9;faszinierend;3;3
5741;10;düster;3;3
5741;10;kalt;3;3
5741;10;bunt;3;2
5741;10;farbig;2;2
5741;10;interessant;3;3
5741;10;komisch;3;3
5741;11;düster;3;3
5741;11;beunruhigend;3;3
5741;12;schön;3;3
5741;12;farbenfroh;2;2
5741;12;fantasievoll;3;3
5741;12;merkwürdig;3;3
5741;13;langweilig;3;3
5741;13;uninteressant;3;3
5741;13;einfach;2;2
5741;14;weiß;1;1
5741;14;trist;3;3
5741;15;dunkel;3;3
5741;15;hell;3;2
5741;15;zusammen;2;3
5741;15;schön;3;3
5741;15;ruhig;3;3
5741;16;entspannend;3;3
5741;16;ruhig;3;3
5741;16;meditativ;2;3
5741;16;interessant;2;3
5741;16;beruhigend;3;3
5741;17;abends;2;2
5741;17;boot;2;2
5741;17;meer;2;2
5741;17;beruhiged;3;3
5741;18;düster;3;3
5741;18;mysteriös;3;3
5741;18;geheimnisvoll;3;3
5751;1;Gelb;2;2
5751;1;Baum;2;2
5751;1;Blau;1;1
5751;2;Laterne;2;2
5751;2;Park;2;2
5751;2;Regen;2;2
5751;4;Hafen;2;2
5751;4;Boote;2;2
5751;4;Meer;2;2
5751;5;Kalt;3;3
5751;5;warm;3;3
5751;5;Boot;2;2
5751;6;farbe;2;2
5751;6;bunt;2;2
5751;6;farbenfroh;2;2
5751;7;Grün;2;2
5751;7;Traurig;3;3
5751;7;Mensch;2;3
5751;8;Kleckse;2;2
5751;8;Rosa;2;1
5751;8;ka;1;1
5751;9;Park;2;2
5751;9;Bunt;3;2
5751;9;Bäume;2;2
5751;10;Bunt;3;2
5751;10;Allee;2;2
5751;10;Laterne;2;1
5751;11;Rot;2;2
5751;11;Haüser;2;2
5751;11;Blau;2;2
5751;11;Meer;2;2
5751;11;Wolken;2;2
5751;11;Dunkelblau;2;2
5751;11;Hellblau;2;2
5751;11;Farbabstufung;2;2
5751;11;Rotesrot;2;1
5751;11;Stadt;2;2
5751;11;Farbe;2;1
5751;11;warm;3;3
5751;11;kalt;3;3
5751;11;Hamburg;1;2
5751;11;Hafen;2;2
5751;11;Fischer;1;2
5751;12;China;2;2
5751;12;Frau;2;2
5751;12;Bunt;3;2
5751;13;warm;3;3
5751;13;Sand;2;2
5751;13;Savanne;2;2
5751;14;eintönig;3;3
5751;14;blau;2;1
5751;14;grün;1;1
5751;15;Allee;2;2
5751;15;Farbtupfung;2;2
5751;15;Blau;2;2
5751;15;licht;2;2
5751;15;rot;2;2
5751;15;laterne;2;2
5751;15;farbenfroh;2;2
5751;15;bunt;3;2
5751;15;nacht;2;2
5751;15;dunkel;3;3
5751;15;kalt;3;3
5751;15;warmepunkte;2;1
5751;15;menschen;2;2
5751;15;regen;2;2
5751;15;regenschirm;2;2
5751;15;wetter;1;2
5751;15;spazieren;2;2
5751;15;park;2;2
5751;15;bäume;2;2
5751;16;rot;2;2
5751;16;Schatten;2;2
5751;16;Pflanze;2;2
5751;17;Meer;2;2
5751;17;Boote;2;2
5751;17;Sonnenaufgang;2;2
5751;17;untergang;2;3
5751;17;Boot;2;2
5751;17;Fischen;2;2
5751;17;Nacht;2;2
5751;17;Kalt;2;2
5751;17;kaltesmeer;2;2
5751;17;hafen;2;2
5751;17;distanz;2;2
5751;17;Farbe;2;2
5751;17;Blau;2;2
5751;17;rot;2;2
5751;17;orange;2;2
5751;17;hell;3;2
5751;17;warmeslicht;2;3
5751;17;platz;2;2
5751;17;1;1;1
5751;18;Warm;3;3
5751;18;farbe;2;2
5751;18;Feuer;2;2
5751;18;Bäume;2;2
5751;18;Rot;2;2
5751;18;Gelb;2;2
5751;18;Orange;2;2
5751;18;spiegellung;2;2
5751;18;sonnig;2;2
5751;18;Sonne;2;2
5751;18;heiß;2;2
5751;18;Sommer;2;2
5761;1;Dominant;2;3
5761;1;Interessant;2;3
5761;1;Mysterious;3;3
5761;1;Düster;3;3
5761;1;unruhig;3;3
5761;1;bewegt;3;3
5761;2;bewegt;3;3
5761;2;fröhlich;3;3
5761;2;vertröumt;3;3
5761;2;entspannt;3;3
5761;5;fluss;2;2
5761;5;entspannt;3;3
5761;5;sonnig;2;2
5761;5;fröhlich;3;3
5761;5;wald;2;2
5761;5;andi;1;1
5761;5;tarnend;2;2
5761;7;doomsday;1;1
5761;7;beruhigend;3;3
5761;7;entspannt;3;3
5761;7;klassich;2;2
5761;7;fest;3;2
5761;7;1;1;1
5761;7;2;1;1
5761;7;3;1;1
5761;7;4;1;1
5761;8;düster;3;3
5761;8;farbig;2;2
5761;8;entspannt;3;3
5761;8;interessant;3;3
5761;11;warm;3;3
5761;11;entspannt;3;3
5761;11;hausig;2;1
5761;11;wild;2;2
5761;11;rattig;1;1
5761;11;fest;2;1
5761;11;beschwingt;3;3
5761;12;poggers;1;1
5761;12;faszinierend;3;3
5761;12;wild;3;3
5761;12;rattig;1;1
5761;12;frei;3;3
5761;13;düster;3;3
5761;13;kalt;3;3
5761;13;enttäuschend;3;3
5761;13;traurig;3;3
5761;13;beunruhigend;3;3
5761;15;herzerwärmend;3;3
5761;15;warm;3;3
5761;15;entspannt;3;3
5761;15;kaum-bewegung;1;2
5761;15;cozy;1;1
5761;15;getupft;2;2
5761;15;kälte;3;3
5761;15;nass;2;2
5761;16;entspannt;3;3
5761;16;naturell;2;2
5761;16;fröhlich;3;3
5761;16;rot;2;2
5761;16;befridigend;3;3
5761;16;kaufbar;2;2
5761;16;bahmherzig;3;3
5761;17;warm;3;3
5761;17;kalt;2;2
5761;17;see;2;2
5761;17;schiff;2;2
5761;17;entspannt;3;3
5761;17;meer;2;2
5761;17;sonnenuntergang;2;2
5761;17;ruhig;3;3
5761;17;angenehm;3;3
5761;17;schön;3;3
5761;17;faszinierend;3;3
5761;18;Kugel;2;2
5761;18;Entspannt;3;3
5761;18;fest;2;2
5761;18;farbig;2;2
5761;18;fröhlich;3;3
5771;1;Tropen;2;2
5771;1;steine;2;2
5771;1;Kunstunterricht;1;2
5771;2;trauer;3;3
5771;2;liebe;3;3
5771;4;ruhe;3;3
5771;4;geborgenheit;3;3
5771;5;grusel;3;3
5771;8;trauer;3;3
5771;9;trauer;3;3
5771;9;herbst;2;2
5771;9;liebe;3;3
5771;10;liebe;3;3
5771;10;düster;3;3
5771;12;liebe;3;3
5771;12;verwirrung;3;3
5771;12;trauer;3;3
5771;12;horror;3;3
5771;14;tauer;3;3
5771;14;verwirrung;3;3
5771;15;trauer;3;3
5771;15;nightlife;1;1
5771;16;düster;3;3
5771;17;beruhigend;3;3
5771;17;wärme;3;3
5781;1;Gemälde;2;2
5781;1;Wald;2;2
5781;1;Heilig;2;2
5781;1;Kunst;2;2
5781;1;Abstrakt;1;1
5781;1;Hell;3;3
5781;1;Tag;2;2
5781;1;Baum;2;2
5781;1;Bäume;2;2
5781;1;Vierecke;2;2
5781;1;Gelb;2;2
5781;1;Farbe;2;2
5781;1;Nadelbaum;2;2
5781;2;Wasser;2;2
5781;2;Nass;2;2
5781;2;Regen;2;2
5781;2;laternen;2;2
5781;2;Spaziergang;2;2
5781;2;Regenschirm;2;2
5781;2;Date;2;3
5781;2;Paar;2;2
5781;2;Dunkel;2;2
5781;2;Lichtquellen;2;2
5781;4;sonnen;2;2
5781;4;untergang;2;3
5781;4;boot;2;2
5781;4;see;2;2
5781;4;meer;2;2
5781;4;segelboot;2;2
5781;4;rot;2;2
5781;4;entspannt;3;3
5781;4;warm;3;3
5781;4;urlaub;2;2
5781;5;grusellig;3;3
5781;5;bäume;2;2
5781;5;laub;2;2
5781;5;herbst;2;2
5781;5;boot;2;2
5781;5;papierboot;2;2
5781;5;unentspannt;3;3
5781;6;bio;2;2
5781;8;nicht;1;1
5781;8;gesehen;1;1
5781;8;zu;1;1
5781;8;langsam;2;3
5781;9;herbst;2;2
5781;9;nass;2;2
5781;9;laub;2;2
5781;9;park;2;2
5781;9;spaziergang;2;2
5781;9;paar;2;2
5781;9;date;2;2
5781;9;regenschirm;2;2
5781;9;regen;2;2
5781;9;laternen;2;2
5781;10;herbst;2;2
5781;10;weg;2;2
5781;10;bäume;2;2
5781;10;angst;3;3
5781;10;unangenehm;3;3
5781;11;häuser;2;2
5781;11;winter;2;2
5781;11;hausreihe;2;2
5781;11;monoton;3;3
5781;11;unkreativ;3;3
5781;12;abstrakt;2;2
5781;12;kunst;2;2
5781;12;frau;2;2
5781;12;asiatin;2;2
5781;12;bunt;3;2
5781;12;zubunt;1;1
5781;13;wüste;2;2
5781;14;abstrakt;2;2
5781;14;weiß;1;1
5781;14;seltsam;3;3
5781;14;unwohlsein;3;3
5781;14;kunst?;2;1
5781;14;gemälde;2;2
5781;14;uncool;1;1
5781;14;hesslig;1;2
5781;14;nicht;1;1
5781;14;schön;2;2
5781;15;dunkel;3;3
5781;15;spaziergang;2;2
5781;15;herbst;2;2
5781;15;regen;2;2
5781;15;regenschirm;2;2
5781;15;laternen;2;2
5781;15;paar;2;1
5781;15;date;2;1
5781;15;entspannt;3;3
5781;15;schön;3;3
5781;15;wohnzimmerbild;1;2
5781;15;ichwürde;1;1
5781;15;gute;1;1
5781;15;kunst;1;2
5781;16;Bild;2;1
5781;16;Gemälde;2;2
5781;16;Kunst;1;1
5781;16;abstrakt;2;2
5781;16;Blume;2;2
5781;16;Strauß;2;2
5781;16;rot;2;2
5781;16;dunkel;3;3
5781;16;Tisch;1;1
5781;16;verschwommen;1;1
5781;16;ruhig;3;3
5781;16;entspannend;3;3
5781;16;schön;2;2
5781;16;modern;2;2
5781;16;malerei;2;2
5781;17;sehr;1;1
5781;17;sehrnice;1;1
5781;17;nice;1;1
5781;17;sehrcool;1;1
5781;18;kugeln;2;2
5781;18;kreise;2;2
5781;18;wandmalereien;2;2
5791;1;Entspannt;3;3
5791;1;Dominant;2;3
5791;1;Düster;3;3
5791;2;Beruhigend;3;3
5791;2;Entspannt;3;3
5791;2;frühlich;3;3
5791;2;süß;2;3
5791;4;schön;3;3
5791;4;entspannt;3;3
5791;4;beruhigend;3;3
5791;5;Bund;1;2
5791;5;kalt;3;3
5791;5;beruhigend;3;3
5791;6;Bund;1;2
5791;6;spannend;3;3
5791;6;poggers;1;1
5791;6;wild;3;3
5791;6;rattig;1;1
5791;7;ruhig;3;3
5791;7;dominat;2;3
5791;7;süß;2;3
5791;8;düster;3;3
5791;8;kalt;3;3
5791;8;gruselig;3;3
5791;8;sad;3;1
5791;9;süß;2;3
5791;9;beruhigend;3;3
5791;9;schön;3;3
5791;9;kalt;2;2
5791;10;eseswe;1;1
5791;10;fwwfeew;1;1
5791;11;schön;2;2
5791;11;fazinierend;3;3
5791;11;warm;3;3
5791;11;herzerwärment;3;3
5791;12;bunt;3;2
5791;12;schön;3;3
5791;12;farbig;2;2
5791;12;beruhigend;3;3
5791;13;ruhig;3;3
5791;13;kalt;3;3
5791;14;wühlmaus;1;1
5791;14;Knopfaugen;1;1
5791;14;lange;1;1
5791;14;Nase;1;1
5791;14;wer;1;1
5791;14;könnte;1;1
5791;14;das;1;1
5791;14;sein;1;1
5791;14;man;1;1
5791;14;keine;1;1
5791;14;Frage;1;1
5791;14;es;1;1
5791;14;ist;1;1
5791;14;marcel;1;1
5791;14;Scorpion;1;1
5791;14;Prostitution;1;1
5791;14;bist;1;1
5791;14;du;1;1
5791;14;Pinokio;1;1
5791;14;doch;1;1
5791;14;oft;1;1
5791;14;schon;2;2
5791;14;gewohnt;1;1
5791;15;warm;3;3
5791;15;schön;3;3
5791;15;beruhigend;3;3
5791;15;beunruhigend;1;3
5791;16;interessant;2;3
5791;16;einsam;3;3
5791;17;Entspannt;3;3
5791;17;schön;3;3
5791;17;sonnig;2;2
5791;17;beruhigend;3;3
5791;18;braun;2;2
5791;18;wald;2;2
5791;18;wild;3;3
5801;1;düster;3;3
5801;1;verlassen;3;3
5801;1;unruhig;3;3
5801;1;seltsam;3;3
5801;2;romantisch;3;3
5801;2;farbenfroh;3;2
5801;2;fröhlich;3;3
5801;2;süß;2;3
5801;2;vertraulich;3;3
5801;4;sonnenuntergangsstimmung;3;3
5801;4;schön;3;3
5801;4;beruhigend;3;3
5801;4;romantisch;3;3
5801;5;naturbezogen;3;3
5801;5;ruhig;3;3
5801;5;entspannt;3;3
5801;5;sommerlich;3;3
5801;5;fröhlich;3;3
5801;5;schön;2;2
5801;6;biologisch;2;2
5801;6;unruhig;3;3
5801;6;chaotisch;3;3
5801;6;unangenehm;3;3
5801;6;ekel;3;3
5801;7;freiheit;3;3
5801;8;traurig;3;3
5801;9;romantisch;3;3
5801;9;schön;3;3
5801;9;traumhauft;3;3
5801;9;glücklich;3;3
5801;10;einsamkeit;3;3
5801;10;angst;3;3
5801;10;komisch;3;3
5801;11;unkreativ;3;3
5801;14;kalt;3;3
5801;14;unangenehm;3;3
5801;14;frisch;3;3
5801;14;eintönig;3;3
5801;14;langweilig;3;3
5801;15;abendlich;3;3
5801;15;beruhigend;3;3
5801;15;stimmungsvoll;3;3
5801;15;schön;3;3
5801;15;traurig;3;3
5801;15;erleuchtend;3;3
5801;17;beruhigend;3;3
5801;17;glücklich;3;3
5801;17;romantisch;3;3
5801;17;schön;3;3
5801;17;vertraut;3;3
5801;18;alt;1;1
5801;18;ungeil;1;1
5801;18;hässlich;2;2
5811;1;unruhig;3;3
5811;1;verlassen;3;3
5811;1;düster;3;3
5811;1;unglücklich;3;3
5811;1;getrennt;3;2
5811;1;traurig;3;3
5811;2;herbstlich;3;3
5811;2;romntisch;3;3
5811;2;fröhlich;3;3
5811;2;harmonie;3;3
5811;2;schwerelos;3;3
5811;2;beruhigend;3;3
5811;4;entspannend;3;3
5811;4;beruhigend;3;3
5811;4;romantisch;3;3
5811;4;elegant;3;2
5811;4;glücklich;3;3
5811;4;urlaubsgefühl;3;3
5811;5;beängstigend;3;3
5811;5;chaotisch;3;3
5811;5;fröhlich;3;3
5811;5;kindlich;3;3
5811;5;glücklich;3;3
5811;6;unruhig;3;3
5811;6;bedröhnend;3;3
5811;6;elementar;2;2
5811;6;fröhlich;3;3
5811;6;geometrisch;2;2
5811;7;vertraut;3;3
5811;7;glücklich;3;3
5811;7;sommerlich;3;3
5811;7;harmonisch;3;3
5811;7;beglückend;3;3
5811;7;befriedigend;3;3
5811;7;beruhigend;3;3
5811;7;romantisch;3;3
5811;7;vereint;3;3
5811;8;unorientiert;3;3
5811;8;verlaufen;2;3
5811;8;chaotisch;3;3
5811;8;ungleichgewicht;2;2
5811;8;seltsam;3;3
5811;9;ruhig;3;3
5811;9;beruhigend;3;3
5811;9;gemütlich;3;3
5811;9;paar;2;2
5811;9;entspannend;3;3
5811;9;herbstlich;3;3
5811;9;harmonisch;3;3
5811;9;fröhlich;3;3
5811;10;beruhigend;3;3
5811;10;glücklich;3;3
5811;10;verliebt;3;3
5811;10;entspannt;3;3
5811;10;romantisch;3;3
5811;11;meer;2;2
5811;11;beruhigend;3;3
5811;11;harmonsich;3;3
5811;11;einsam;3;3
5811;11;allein;3;3
5811;11;trauer;3;3
5811;11;beglückend;3;3
5811;11;fröhlich;3;3
5811;12;harmonisch;3;3
5811;12;chaotisch;3;3
5811;12;zufrieden;3;3
5811;12;glücklich;3;3
5811;12;elementart;3;2
5811;12;bunt;3;2
5811;13;verloren;3;3
5811;13;einsam;3;3
5811;13;romantisch;2;2
5811;13;einsamkeit;3;3
5811;13;beruhigend;3;3
5811;14;einfältig;3;3
5811;14;stimmungslos;2;2
5811;14;unkreativ;2;3
5811;14;unorientiert;3;3
5811;15;ruhig;3;3
5811;15;schön;3;3
5811;15;harmonich;3;3
5811;15;einsam;3;3
5811;15;beruhigend;3;3
5811;16;spriesen;2;2
5811;16;entfalten;2;2
5811;16;zyklisch;2;2
5821;1;-komisch;3;3
5821;1;-seltsam;3;3
5821;1;dominant;2;3
5821;1;super;2;2
5821;1;weltklasse;1;2
5821;1;regnerisch;2;2
5821;1;großeFarbpallete;2;1
5821;2;Newyork;1;1
5821;2;ruhig;3;3
5821;2;glücklich;3;3
5821;2;süß;2;3
5821;2;verträumt;3;3
5821;2;regen;2;2
5821;2;Liebe;3;3
5821;4;altsheimer;1;1
5821;5;komisch;3;3
5821;6;kiwi;2;2
5821;6;bakterien;2;2
5821;6;komisch;3;2
5821;6;würdichnetkafe;1;1
5821;6;hässlich;2;2
5821;8;hässlich;2;2
5821;8;krusilig;3;3
5821;9;gdfsa;1;1
5821;9;gfds;1;1
5821;9;d;1;1
5821;9;f;1;1
5821;9;dgfs;1;1
5821;9;dfg;1;1
5821;9;dfsg;1;1
5821;9;dfs;1;1
5821;9;g;1;1
